,en_name,cn_name,link
960,Yingguo,因果,shanghai/yingguo.htm
961,Yishiinongsuo,意式濃縮,shanghai/ysns.htm
962,Yiyutiantang,抑郁天堂,shanghai/yiyutiantang.htm
963,Youxi,游戯規則,shanghai/youxiguize.htm
964,Yoyo,YOYO,shanghai/yoyo.htm
965,Yuewei,越位,shanghai/yuewei.htm
966,Zhangjing,張靜,shanghai/zhangjing.htm
967,Zhangnanxian,張南綫,shanghai/zhangnanxian.htm
968,Zhanzhu,戰猪,shanghai/zhanzhu.htm
969,Zhenjun,眞菌,shanghai/zhenjun.htm
970,Zhidao,紙刀,shanghai/zhidao.htm
971,Zhitianshi,炙天使,shanghai/zhitianshi.htm
972,Zhiwang,之王,shanghai/zhiwang.htm
973,Zhiwan'ou,紙玩偶,shanghai/zhiwanou.htm
974,Zhengqiji,蒸汽機,shanghai/zhengqiji.htm
975,Zhongdian Gongcheng,重點工程,shanghai/zhongdian.htm
976,Zhuwang,蛛網,shanghai/zhuwang.htm
977,Zijinmi,紫金迷,shanghai/zijinmi.htm
978,Ziluolan,紫羅蘭,shanghai/ziluolan.htm
979,Zippo,ZIPPO,shanghai/zippo.htm
980,Ziwuxian,子午綫,shanghai/ziwuxian.htm
981,Ziyangguang,紫陽光,shanghai/ziyangguang.htm
982,Ziye,子夜,shanghai/ziye.htm
983,Ziyeyoulechang,子夜游樂場,shanghai/zyylc.htm
984,Ziyou,自由,shanghai/ziyou.htm
985,Ziyoubiaoda,自由表達,shanghai/ziyoubiaoda.htm
986,Ziyoushu,自由樹,shanghai/ziyoushu.htm
987,ZOO,ZOO,shanghai/zoo.htm
988,,,http://www.shanghairock.org/
989,SHASHA,,http://www.noishanghai.org/shasha/
990,NOIShanghai,,http://www.noishanghai.org/
991,在上海在地下独立音楽景観,,http://et.21cn.com/topic/music/rockshanghai/
992,"Shanghai Rock A Crystal
Butterfly Emerges",,http://www.earnshaw.com/shanghai-ed-india/living/rock.htm
993,shanghaistreets的所有相片,,http://www.flickr.com/photos/shanghaistreets/
