,en_name,cn_name,link
68,B.B.KING,B.B.KING,https://www.yaogun.com/artist/chengdu/bbking.htm
69,Bianyuan,邊縁,https://www.yaogun.com/artist/chengdu/bianyuan.htm
70,Big Kids,BIG KIDS,https://www.yaogun.com/artist/chengdu/bigkids.htm
71,Bingdongshangkou,冰凍傷口,https://www.yaogun.com/artist/chengdu/bdsk.htm
72,Bleach/Piaobai,漂白,https://www.yaogun.com/artist/chengdu/piaobai.htm
73,Bloody Rose,BLOODY ROSE,https://www.yaogun.com/artist/chengdu/bloodyrose.htm
74,Bluestreet,BLUESTREET,https://www.yaogun.com/artist/chengdu/bluestreet.htm
75,Blueweekend/Lansezhoumo,藍色周末,https://www.yaogun.com/artist/chengdu/lansezhoumo.htm
76,Boat,BOAT,https://www.yaogun.com/artist/chengdu/boat.htm
77,Boiling Iron/Feitie,沸鐵,https://www.yaogun.com/artist/chengdu/feitie.htm
78,B-13,B-13,https://www.yaogun.com/artist/chengdu/b13.htm
79,BT deng,BT黨,https://www.yaogun.com/artist/chengdu/btdeng.htm
80,B52,B52,https://www.yaogun.com/artist/chengdu/b52.htm
81,Caiyilin,蔡依琳,https://www.yaogun.com/artist/chengdu/caiyilin.htm
82,Call me,CALL ME,https://www.yaogun.com/artist/chengdu/callme.htm
83,Can,殘,https://www.yaogun.com/artist/chengdu/can.htm
84,Canhai,殘骸,https://www.yaogun.com/artist/chengdu/canhai.htm
85,Canying,殘影,https://www.yaogun.com/artist/chengdu/canying.htm
86,Channel-Green,緑色頻道,https://www.yaogun.com/artist/chengdu/channelgreen.htm
87,Chaojiyangcongmingxing,超級洋葱明星,https://www.yaogun.com/artist/chengdu/cjycmx.htm
88,Chaorentiantian,超人田田,https://www.yaogun.com/artist/chengdu/crtt.htm
89,Chaoshengzhe de Beipan,朝聖者的背叛,https://www.yaogun.com/artist/chengdu/chaoshengzhe.htm
90,Chengse,橙色,https://www.yaogun.com/artist/chengdu/chengse.htm
91,Chengzi,橙子,https://www.yaogun.com/artist/chengdu/chengzi.htm
92,Chise,赤色,https://www.yaogun.com/artist/chengdu/chise.htm
93,Chisefeidian,赤色沸點,https://www.yaogun.com/artist/chengdu/chisefeidian.htm
94,Chongzhuangjiqi,衝撞機器,https://www.yaogun.com/artist/chengdu/czjq.htm
95,Chongzuan,蟲鑽,https://www.yaogun.com/artist/chengdu/chongzuan.htm
96,Chuiyan,炊烟,https://www.yaogun.com/artist/chengdu/chuiyan.htm
97,Chumo,老橡樹,https://www.yaogun.com/artist/chengdu/jiaodian.htm
98,Chuncui,純粹,https://www.yaogun.com/artist/chengdu/chuncui.htm
99,Ci,瓷,https://www.yaogun.com/artist/chengdu/ci.htm
100,Cixi,翼,https://www.yaogun.com/artist/chengdu/cixi.htm
101,Coco,COCO,https://www.yaogun.com/artist/chengdu/coco.htm
102,Cold/Lengkongqi,冷空気,https://www.yaogun.com/artist/chengdu/lengkongqi.htm
103,Conquer,征服,https://www.yaogun.com/artist/chengdu/zhengfu.htm
104,Cross,破屋,https://www.yaogun.com/artist/chengdu/powu.htm
105,Crow's Feet/Yuweiwen,OK,https://www.yaogun.com/artist/chengdu/yuweiwen.htm
106,C4,C4,https://www.yaogun.com/artist/chengdu/c4.htm
107,Cuojue,錯覺,https://www.yaogun.com/artist/chengdu/cuojue.htm
108,Dahuoji,打火機,https://www.yaogun.com/artist/chengdu/dahuoji.htm
109,Danjia,彈夾,https://www.yaogun.com/artist/chengdu/danjia.htm
110,Da Player,DA PLAYER/玩家,https://www.yaogun.com/artist/chengdu/wanjia.htm
111,Darkness Over Depth,Darkness Over Depth,https://www.yaogun.com/artist/chengdu/dod.htm
112,Darkwalk,DARKWALK,https://www.yaogun.com/artist/chengdu/darkwalk.htm
113,Daxiangmi,大象迷,https://www.yaogun.com/artist/chengdu/daxiangmi.htm
114,Diaodaishiwusuo,吊帯事務所,https://www.yaogun.com/artist/chengdu/ddsws.htm
115,Diaosepan,調色盤,https://www.yaogun.com/artist/chengdu/diaosepan.htm
116,Dice,DICE,https://www.yaogun.com/artist/chengdu/dice.htm
117,Dim Nova/Andan xinxing,DIM NOVA/黯淡新星,https://www.yaogun.com/artist/chengdu/dimnova.htm
118,Dirty kids,Dirty kids,https://www.yaogun.com/artist/chengdu/dirtykids.htm
119,Dongjing01,洞經01,https://www.yaogun.com/artist/chengdu/dongjing01.htm
120,Dongwuyuan,動物園,https://www.yaogun.com/artist/chengdu/dongwuyuan.htm
121,Dream L,Dream L,https://www.yaogun.com/artist/chengdu/dreaml.htm
122,Dulixuanyan,獨立宣言,https://www.yaogun.com/artist/chengdu/dulixuanyan.htm
123,Echou,惡臭,https://www.yaogun.com/artist/chengdu/echou.htm
124,EMU10K1,EMU10K1,https://www.yaogun.com/artist/chengdu/emu10k1.htm
125,Energy/Eengliang,能量,https://www.yaogun.com/artist/chengdu/nengliang.htm
126,Ershou,貳手,https://www.yaogun.com/artist/chengdu/ershou.htm
127,2yue30ri,2月30日,https://www.yaogun.com/artist/chengdu/2yue30ri.htm
128,2yue31ri,2月31日,https://www.yaogun.com/artist/chengdu/2yue31ri.htm
129,Eyes Of Mercury,蜜糖旅館,https://www.yaogun.com/artist/chengdu/mitanglvguan.htm
130,Falling Cookies,Falling Cookies,https://www.yaogun.com/artist/chengdu/fallingcookies.htm
131,Fangyingji,放映機,https://www.yaogun.com/artist/chengdu/fangyingji.htm
132,Fatiaochengzi,發条橙子,https://www.yaogun.com/artist/chengdu/fatiaochengzi.htm
133,Fatiaowanou,發条玩偶,https://www.yaogun.com/artist/chengdu/fatiaowanou.htm
134,Fashzon,FASHZON,https://www.yaogun.com/artist/chengdu/fashzon.htm
135,Fei,非,https://www.yaogun.com/artist/chengdu/fei.htm
136,Feixing de Zhuyuan,飛行的祝愿,https://www.yaogun.com/artist/chengdu/fxdzy.htm
137,Fengbao,風暴咒語,https://www.yaogun.com/artist/chengdu/fengbao.htm
138,Fengxinzihua,風信子花,https://www.yaogun.com/artist/chengdu/fengxinzihua.htm
139,Fengyun,L.O.S.,https://www.yaogun.com/artist/chengdu/los.htm
140,Fenshilu,焚屍炉,https://www.yaogun.com/artist/chengdu/fenshilu.htm
141,Flea Market/Tiaozaoshichang,跳蚤市場,https://www.yaogun.com/artist/chengdu/tiaozaoshichang.htm
142,Flying/Feixiang,飛翔,https://www.yaogun.com/artist/chengdu/feixiang.htm
143,Fossil/Huashi,化石,https://www.yaogun.com/artist/chengdu/huashi.htm
144,Fudongyinzi,浮動因子,https://www.yaogun.com/artist/chengdu/fudongyinzi.htm
145,Fuli,浮粒,https://www.yaogun.com/artist/chengdu/fuli.htm
146,Funky Something,FUNKY SOMETHING,https://www.yaogun.com/artist/chengdu/fs.htm
147,Funny Duty,FUNNY DUTY,https://www.yaogun.com/artist/chengdu/funnyduty.htm
148,Fushiaimeili,腐屍愛美麗,https://www.yaogun.com/artist/chengdu/fushiaimeili.htm
149,Fuyan,複眼,https://www.yaogun.com/artist/chengdu/fuyan.htm
150,Gao,[才高],https://www.yaogun.com/artist/chengdu/gao.htm
151,Gaogentuoxie,高跟tuo鞋,https://www.yaogun.com/artist/chengdu/gaogentuoxie.htm
